id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
95,10929,444,85,63,282,450.0,185.625,0.9150872230529785,0.9510893821716309,0,0,1920,1080
96,849,1190,280,64,27,1230.0,286.875,0.9142392873764038,0.9559164643287659,0,0,1920,1080
97,13071,0,728,263,133,30.0,826.875,0.9140316247940063,0.9439821839332581,0,0,1920,1080
98,160,447,290,9,17,450.0,286.875,0.902584969997406,0.9756097793579102,0,0,1920,1080
99,824,1752,959,30,34,1770.0,961.875,0.9011161923408508,0.9867149591445923,0,0,1920,1080
100,1393,984,136,131,13,990.0,151.875,0.8959504961967468,0.9578355550765991,0,0,1920,1080
101,3481,446,78,59,161,450.0,84.375,0.8886677026748657,0.9597975611686707,0,0,1920,1080
102,3870,492,968,64,111,510.0,995.625,0.8862955570220947,0.9626808762550354,0,0,1920,1080
103,17652,459,563,271,144,570.0,624.375,0.8843142986297607,0.9483568072319031,0,0,1920,1080
104,1588,445,313,58,56,450.0,354.375,0.8839778304100037,0.9490797519683838,0,0,1920,1080
