id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
38,556,827,6,17,38,833.796875,5.875,0.9525406956672668,0.9768683314323425,0,0,1241,376
39,1892,871,100,31,67,872.578125,111.625,0.9513366222381592,0.9659090638160706,0,0,1241,376
40,113,834,215,7,14,833.796875,217.375,0.9506577849388123,0.991150438785553,0,0,1241,376
41,507,272,206,48,16,290.859375,205.625,0.9490423798561096,0.963178277015686,0,0,1241,376
42,4111,1213,0,27,321,1221.609375,217.375,0.9462193250656128,0.9674173593521118,0,0,1241,376
43,778,353,242,47,22,368.421875,252.625,0.9445152282714844,0.9822335243225098,0,0,1241,376
44,1738,541,261,42,114,562.328125,311.375,0.9407694339752197,0.978881299495697,0,0,1241,376
45,1112,881,352,107,23,950.140625,370.125,0.9390398859977722,0.9733806848526001,0,0,1241,376
46,5816,8,222,81,96,19.390625,229.125,0.9361975193023682,0.9546447396278381,0,0,1241,376
47,876,116,20,23,44,135.734375,29.375,0.9344521760940552,0.9752252101898193,0,0,1241,376
48,468,0,32,45,22,19.390625,41.125,0.9337144494056702,0.9766949415206909,0,0,1241,376
49,14326,719,214,521,160,1182.828125,311.375,0.93365478515625,0.9430080056190491,0,0,1241,376
50,12473,1059,5,165,153,1066.484375,64.625,0.9318773746490479,0.9442033767700195,0,0,1241,376
51,1985,14,226,73,34,19.390625,252.625,0.9308426380157471,0.9775673151016235,0,0,1241,376
52,960,267,136,48,23,290.859375,146.875,0.9305328726768494,0.9691358208656311,0,0,1241,376
53,208,378,361,28,8,407.203125,370.125,0.9304392337799072,0.9952152967453003,0,0,1241,376
54,5483,605,76,93,99,678.671875,123.375,0.9295858144760132,0.9544805288314819,0,0,1241,376
55,1550,299,199,79,43,368.421875,229.125,0.9293621778488159,0.9380087852478027,0,0,1241,376
56,13805,0,234,462,140,174.515625,323.125,0.9280139207839966,0.9200667142868042,0,0,1241,376
57,1643,0,115,34,60,19.390625,123.375,0.9278562068939209,0.9670066237449646,0,0,1241,376
58,222,153,261,21,13,174.515625,264.375,0.9278279542922974,0.982300877571106,0,0,1241,376
59,613,221,208,47,20,252.078125,217.375,0.926987886428833,0.9616000056266785,0,0,1241,376
60,590,829,115,18,36,833.796875,146.875,0.9261763095855713,0.9665551781654358,0,0,1241,376
61,904,1058,140,108,18,1144.046875,146.875,0.9261434674263,0.9393616914749146,0,0,1241,376
62,5571,750,215,208,60,872.578125,264.375,0.9192326664924622,0.9491347670555115,0,0,1241,376
63,1114,109,222,58,24,135.734375,240.875,0.9191338419914246,0.967169463634491,0,0,1241,376
64,466,111,260,23,23,135.734375,276.125,0.9189291596412659,0.9829424023628235,0,0,1241,376
65,412,331,113,18,23,329.640625,123.375,0.9182381629943848,0.9903614521026611,0,0,1241,376
66,742,0,341,176,8,96.953125,346.625,0.9175912737846375,0.9747676253318787,0,0,1241,376
67,5013,686,233,174,71,795.015625,264.375,0.916592538356781,0.9504469633102417,0,0,1241,376
68,1430,0,193,67,26,19.390625,205.625,0.9142343401908875,0.9509202241897583,0,0,1241,376
69,730,460,190,54,16,484.765625,193.875,0.9126724004745483,0.9404761791229248,0,0,1241,376
70,592,1097,252,20,31,1105.265625,264.375,0.9116894602775574,0.9413681030273438,0,0,1241,376
71,376,0,115,37,12,19.390625,123.375,0.9115334153175354,0.9815303683280945,0,0,1241,376
72,340,435,160,16,22,445.984375,170.375,0.9109151363372803,0.9710982441902161,0,0,1241,376
73,640,552,147,30,30,562.328125,170.375,0.9089581966400146,0.9737654328346252,0,0,1241,376
74,1899,117,19,48,53,135.734375,52.875,0.907966136932373,0.9562081694602966,0,0,1241,376
75,2056,1059,46,21,107,1066.484375,64.625,0.9052056670188904,0.9306791424751282,0,0,1241,376
76,700,0,177,49,15,19.390625,182.125,0.9034889936447144,0.9731258749961853,0,0,1241,376
77,318,782,128,11,29,795.015625,146.875,0.8990302085876465,0.9569230675697327,0,0,1241,376
78,12040,1060,23,106,255,1144.046875,29.375,0.8951228260993958,0.9159623384475708,0,0,1241,376
79,2870,253,136,62,65,290.859375,146.875,0.8914322853088379,0.9244459271430969,0,0,1241,376
80,3646,315,97,56,102,329.640625,146.875,0.8894944190979004,0.9112734794616699,0,0,1241,376
81,263,343,203,28,15,368.421875,217.375,0.8882226943969727,0.969924807548523,0,0,1241,376
82,365,872,99,28,18,872.578125,111.625,0.8877976536750793,0.9543010592460632,0,0,1241,376
83,196,402,162,21,25,407.203125,170.375,0.880305290222168,0.9117646813392639,0,0,1241,376
