id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
82,13464,1053,265,158,116,1075.0,295.3125,0.9082432985305786,0.9508446455001831,0,0,1600,900
83,4558,340,458,74,66,375.0,492.1875,0.9080499410629272,0.948455810546875,0,0,1600,900
84,671,209,418,25,30,225.0,435.9375,0.9061895608901978,0.9837278127670288,0,0,1600,900
85,673,206,565,62,23,225.0,576.5625,0.9049362540245056,0.9779411554336548,0,0,1600,900
86,785,208,617,71,27,225.0,632.8125,0.9042114615440369,0.9286592602729797,0,0,1600,900
87,3366,601,417,72,59,625.0,464.0625,0.9024382829666138,0.9663841128349304,0,0,1600,900
88,816,1416,466,56,26,1425.0,492.1875,0.9023671746253967,0.9640287756919861,0,0,1600,900
89,4191,190,461,89,73,225.0,520.3125,0.9023054838180542,0.9539855718612671,0,0,1600,900
90,988,870,383,37,47,875.0,407.8125,0.9019564390182495,0.932170569896698,0,0,1600,900
91,474,350,564,30,16,375.0,576.5625,0.9018406271934509,0.96875,0,0,1600,900
92,2209,1081,371,56,48,1125.0,379.6875,0.9013635516166687,0.960391640663147,0,0,1600,900
93,172,774,227,15,12,775.0,239.0625,0.9007275700569153,0.9655172228813171,0,0,1600,900
94,2576,0,410,42,66,25.0,464.0625,0.9007077217102051,0.976172149181366,0,0,1600,900
95,2020,200,437,56,72,225.0,464.0625,0.9003891944885254,0.9640951156616211,0,0,1600,900
96,460,1152,371,30,18,1175.0,379.6875,0.899955689907074,0.9869847893714905,0,0,1600,900
97,195,374,199,17,12,375.0,210.9375,0.8967113494873047,0.9746192693710327,0,0,1600,900
98,20493,748,162,274,232,975.0,379.6875,0.8951153755187988,0.914970874786377,0,0,1600,900
99,2956,1390,725,209,80,1525.0,773.4375,0.8926968574523926,0.9379693269729614,0,0,1600,900
100,52257,50,339,162,497,75.0,520.3125,0.8925328254699707,0.9074857234954834,0,0,1600,900
101,1262,313,564,67,20,325.0,576.5625,0.8915940523147583,0.9602494239807129,0,0,1600,900
102,214,416,201,19,12,425.0,210.9375,0.8912680149078369,0.9861111044883728,0,0,1600,900
103,9229,281,452,171,73,325.0,464.0625,0.8910471200942993,0.9021202325820923,0,0,1600,900
104,3263,207,541,81,68,275.0,576.5625,0.8882204294204712,0.9374073147773743,0,0,1600,900
105,153,864,12,19,14,875.0,14.0625,0.8870472311973572,0.9681528806686401,0,0,1600,900
106,553,410,563,21,42,425.0,576.5625,0.8855293989181519,0.962699830532074,0,0,1600,900
107,2140,335,176,75,34,375.0,182.8125,0.8849456906318665,0.9540700316429138,0,0,1600,900
108,6509,884,107,177,452,975.0,126.5625,0.8819762468338013,0.9295004606246948,0,0,1600,900
109,1992,422,181,69,35,475.0,182.8125,0.8814045786857605,0.9390243887901306,0,0,1600,900
